period,group,sex,metric,value_pct
Jan-Mar 2026,Non-disabled,Men,Economically active,88.4656868048413
Jan-Mar 2026,Non-disabled,Men,Economically inactive,11.5343131951587
Apr-Jun 2026,Disabled,Men,In Employment,51.4470446741705
Apr-Jun 2026,Disabled,Men,Unemployed,11.0487542382567
Apr-Jun 2026,Disabled,Men,Economically active,57.837351499238
Apr-Jun 2026,Disabled,Men,Economically inactive,42.162648500762
Apr-Jun 2026,Non-disabled,Men,In Employment,84.9359288619375
Apr-Jun 2026,Non-disabled,Men,Unemployed,4.43719330381589
Apr-Jun 2026,Non-disabled,Men,Economically active,88.8796926318501
Apr-Jun 2026,Non-disabled,Men,Economically inactive,11.1203073681499
Apr-Jun 2013,Disabled,Women,In Employment,41.8515317023714
Apr-Jun 2013,Disabled,Women,Unemployed,12.4973817854678
Apr-Jun 2013,Disabled,Women,Economically active,47.8288907878883
Apr-Jun 2013,Disabled,Women,Economically inactive,52.1711092121117
Apr-Jun 2013,Non-disabled,Women,In Employment,72.0587099270777
Apr-Jun 2013,Non-disabled,Women,Unemployed,6.45005862957731
Apr-Jun 2013,Non-disabled,Women,Economically active,77.0269963524106
Apr-Jun 2013,Non-disabled,Women,Economically inactive,22.9730036475894
Jul-Sep 2013,Disabled,Women,In Employment,41.8724230409071
Jul-Sep 2013,Disabled,Women,Unemployed,13.2169513628662
Jul-Sep 2013,Disabled,Women,Economically active,48.249541469773
Jul-Sep 2013,Disabled,Women,Economically inactive,51.750458530227
Jul-Sep 2013,Non-disabled,Women,In Employment,72.3655531093379
Jul-Sep 2013,Non-disabled,Women,Unemployed,6.90766717861099
Jul-Sep 2013,Non-disabled,Women,Economically active,77.7352451229057
Jul-Sep 2013,Non-disabled,Women,Economically inactive,22.2647548770943
Oct-Dec 2013,Disabled,Women,In Employment,42.813653779738
Oct-Dec 2013,Disabled,Women,Unemployed,11.3556191665955
Oct-Dec 2013,Disabled,Women,Economically active,48.2982151572593
Oct-Dec 2013,Disabled,Women,Economically inactive,51.7017848427407
Oct-Dec 2013,Non-disabled,Women,In Employment,72.7892388056801
Oct-Dec 2013,Non-disabled,Women,Unemployed,6.19248177856243
Oct-Dec 2013,Non-disabled,Women,Economically active,77.5942485056019
Oct-Dec 2013,Non-disabled,Women,Economically inactive,22.4057514943981
Jan-Mar 2014,Disabled,Women,In Employment,43.1304757258513
Jan-Mar 2014,Disabled,Women,Unemployed,12.124702550884
Jan-Mar 2014,Disabled,Women,Economically active,49.0814563112301
Jan-Mar 2014,Disabled,Women,Economically inactive,50.9185436887699
Jan-Mar 2014,Non-disabled,Women,In Employment,73.0232669252322
Jan-Mar 2014,Non-disabled,Women,Unemployed,5.69444673263067
Jan-Mar 2014,Non-disabled,Women,Economically active,77.432626600685
Jan-Mar 2014,Non-disabled,Women,Economically inactive,22.567373399315
Apr-Jun 2014,Disabled,Women,In Employment,43.5017152836863
Apr-Jun 2014,Disabled,Women,Unemployed,11.0017340475629
Apr-Jun 2014,Disabled,Women,Economically active,48.879284127777
Apr-Jun 2014,Disabled,Women,Economically inactive,51.120715872223
Apr-Jun 2014,Non-disabled,Women,In Employment,73.328759996883
Apr-Jun 2014,Non-disabled,Women,Unemployed,5.38686528577603
Apr-Jun 2014,Non-disabled,Women,Economically active,77.5037844569575
Apr-Jun 2014,Non-disabled,Women,Economically inactive,22.4962155430425
Jul-Sep 2014,Disabled,Women,In Employment,44.2653171244649
Jul-Sep 2014,Disabled,Women,Unemployed,10.0721927320742
Jul-Sep 2014,Disabled,Women,Economically active,49.223169639379
Jul-Sep 2014,Disabled,Women,Economically inactive,50.776830360621
Jul-Sep 2014,Non-disabled,Women,In Employment,73.8774058482293
Jul-Sep 2014,Non-disabled,Women,Unemployed,5.54320579975246
Jul-Sep 2014,Non-disabled,Women,Economically active,78.2129083182834
Jul-Sep 2014,Non-disabled,Women,Economically inactive,21.7870916817166
Oct-Dec 2014,Disabled,Women,In Employment,44.1908365148782
Oct-Dec 2014,Disabled,Women,Unemployed,9.81947076843212
Oct-Dec 2014,Disabled,Women,Economically active,49.0026360362156
Oct-Dec 2014,Disabled,Women,Economically inactive,50.9973639637845
Oct-Dec 2014,Non-disabled,Women,In Employment,74.3001364906502
Oct-Dec 2014,Non-disabled,Women,Unemployed,4.79424673124797
Oct-Dec 2014,Non-disabled,Women,Economically active,78.0416455305088
Oct-Dec 2014,Non-disabled,Women,Economically inactive,21.9583544694913
Jan-Mar 2015,Disabled,Women,In Employment,44.6025289698457
Jan-Mar 2015,Disabled,Women,Unemployed,9.65504160412443
Jan-Mar 2015,Disabled,Women,Economically active,49.3691399739267
Jan-Mar 2015,Disabled,Women,Economically inactive,50.6308600260733
Jan-Mar 2015,Non-disabled,Women,In Employment,74.2015520229018
Jan-Mar 2015,Non-disabled,Women,Unemployed,4.75687069206957
Jan-Mar 2015,Non-disabled,Women,Economically active,77.9075116095786
Jan-Mar 2015,Non-disabled,Women,Economically inactive,22.0924883904214
Apr-Jun 2015,Disabled,Women,In Employment,44.0005188806422
Apr-Jun 2015,Disabled,Women,Unemployed,10.656563204654
Apr-Jun 2015,Disabled,Women,Economically active,49.2487422231492
Apr-Jun 2015,Disabled,Women,Economically inactive,50.7512577768508
Apr-Jun 2015,Non-disabled,Women,In Employment,74.5543406055685
Apr-Jun 2015,Non-disabled,Women,Unemployed,4.64442710117597
Apr-Jun 2015,Non-disabled,Women,Economically active,78.1856144733916
Apr-Jun 2015,Non-disabled,Women,Economically inactive,21.8143855266084
Jul-Sep 2015,Disabled,Women,In Employment,44.5180467368558
Jul-Sep 2015,Disabled,Women,Unemployed,9.99180990863961
Jul-Sep 2015,Disabled,Women,Economically active,49.4599954644893
Jul-Sep 2015,Disabled,Women,Economically inactive,50.5400045355107
Jul-Sep 2015,Non-disabled,Women,In Employment,75.1837851602869
Jul-Sep 2015,Non-disabled,Women,Unemployed,4.85744679411725
Jul-Sep 2015,Non-disabled,Women,Economically active,79.022248853879
Jul-Sep 2015,Non-disabled,Women,Economically inactive,20.977751146121
Oct-Dec 2015,Disabled,Women,In Employment,44.2974989048116
Oct-Dec 2015,Disabled,Women,Unemployed,9.4251218120774
Oct-Dec 2015,Disabled,Women,Economically active,48.9070477278526
Oct-Dec 2015,Disabled,Women,Economically inactive,51.0929522721475
Oct-Dec 2015,Non-disabled,Women,In Employment,75.39942707843
Oct-Dec 2015,Non-disabled,Women,Unemployed,4.24349617409794
Oct-Dec 2015,Non-disabled,Women,Economically active,78.7407894669129
Oct-Dec 2015,Non-disabled,Women,Economically inactive,21.2592105330871
Jan-Mar 2016,Disabled,Women,In Employment,45.4293492230225
Jan-Mar 2016,Disabled,Women,Unemployed,9.93259151749718
Jan-Mar 2016,Disabled,Women,Economically active,50.439276524591
Jan-Mar 2016,Disabled,Women,Economically inactive,49.560723475409
Jan-Mar 2016,Non-disabled,Women,In Employment,75.0243257022165
Jan-Mar 2016,Non-disabled,Women,Unemployed,4.19064973335498
Jan-Mar 2016,Non-disabled,Women,Economically active,78.3058495787915
Jan-Mar 2016,Non-disabled,Women,Economically inactive,21.6941504212085
Apr-Jun 2016,Disabled,Women,In Employment,46.8212100905516
Apr-Jun 2016,Disabled,Women,Unemployed,8.64627179395013
Apr-Jun 2016,Disabled,Women,Economically active,51.2526538434705
Apr-Jun 2016,Disabled,Women,Economically inactive,48.7473461565295
Apr-Jun 2016,Non-disabled,Women,In Employment,75.2777478669237
Apr-Jun 2016,Non-disabled,Women,Unemployed,4.16554623240725
Apr-Jun 2016,Non-disabled,Women,Economically active,78.5497750626086
Apr-Jun 2016,Non-disabled,Women,Economically inactive,21.4502249373914
Jul-Sep 2016,Disabled,Women,In Employment,46.8757645817736
Jul-Sep 2016,Disabled,Women,Unemployed,8.81395855264221
Jul-Sep 2016,Disabled,Women,Economically active,51.4067326947571
Jul-Sep 2016,Disabled,Women,Economically inactive,48.5932673052429
Jul-Sep 2016,Non-disabled,Women,In Employment,75.714710178807
Jul-Sep 2016,Non-disabled,Women,Unemployed,4.39151170582287
Jul-Sep 2016,Non-disabled,Women,Economically active,79.1924561612573
Jul-Sep 2016,Non-disabled,Women,Economically inactive,20.8075438387427
Oct-Dec 2016,Disabled,Women,In Employment,48.0265751429316
Oct-Dec 2016,Disabled,Women,Unemployed,7.97064681335357
Oct-Dec 2016,Disabled,Women,Economically active,52.1861487448771
Oct-Dec 2016,Disabled,Women,Economically inactive,47.8138512551229
Oct-Dec 2016,Non-disabled,Women,In Employment,75.603561749434
Oct-Dec 2016,Non-disabled,Women,Unemployed,3.97562115544658
Oct-Dec 2016,Non-disabled,Women,Economically active,78.7337160199941
Oct-Dec 2016,Non-disabled,Women,Economically inactive,21.2662839800059
Jan-Mar 2017,Disabled,Women,In Employment,48.1091361618041
Jan-Mar 2017,Disabled,Women,Unemployed,7.41534864582484
Jan-Mar 2017,Disabled,Women,Economically active,51.962323622915
Jan-Mar 2017,Disabled,Women,Economically inactive,48.037676377085
Jan-Mar 2017,Non-disabled,Women,In Employment,75.6657375064929
Jan-Mar 2017,Non-disabled,Women,Unemployed,3.93053278127135
Jan-Mar 2017,Non-disabled,Women,Economically active,78.7614834317952
Jan-Mar 2017,Non-disabled,Women,Economically inactive,21.2385165682048
Apr-Jun 2017,Disabled,Women,In Employment,48.6181610566097
Apr-Jun 2017,Disabled,Women,Unemployed,7.07557795703387
Apr-Jun 2017,Disabled,Women,Economically active,52.3201113202833
Apr-Jun 2017,Disabled,Women,Economically inactive,47.6798886797167
Apr-Jun 2017,Non-disabled,Women,In Employment,75.8695027958152
Apr-Jun 2017,Non-disabled,Women,Unemployed,3.81070710901927
Apr-Jun 2017,Non-disabled,Women,Economically active,78.875205873282
Apr-Jun 2017,Non-disabled,Women,Economically inactive,21.124794126718
Jul-Sep 2017,Disabled,Women,In Employment,48.9319302803774
Jul-Sep 2017,Disabled,Women,Unemployed,8.29451180744161
Jul-Sep 2017,Disabled,Women,Economically active,53.3576901936694
Jul-Sep 2017,Disabled,Women,Economically inactive,46.6423098063306
Jul-Sep 2017,Non-disabled,Women,In Employment,76.3558533004741
Jul-Sep 2017,Non-disabled,Women,Unemployed,3.83336881734509
Jul-Sep 2017,Non-disabled,Women,Economically active,79.39953012958
Jul-Sep 2017,Non-disabled,Women,Economically inactive,20.6004698704201
Oct-Dec 2017,Disabled,Women,In Employment,49.7872347669018
Oct-Dec 2017,Disabled,Women,Unemployed,7.76533700459779
Oct-Dec 2017,Disabled,Women,Economically active,53.9788764332381
Oct-Dec 2017,Disabled,Women,Economically inactive,46.0211235667619
Oct-Dec 2017,Non-disabled,Women,In Employment,76.4143735091607
Oct-Dec 2017,Non-disabled,Women,Unemployed,3.74544057434697
Oct-Dec 2017,Non-disabled,Women,Economically active,79.3877962406375
Oct-Dec 2017,Non-disabled,Women,Economically inactive,20.6122037593625
Jan-Mar 2018,Disabled,Women,In Employment,50.5711081640816
Jan-Mar 2018,Disabled,Women,Unemployed,6.88578414125385
Jan-Mar 2018,Disabled,Women,Economically active,54.3108350295273
Jan-Mar 2018,Disabled,Women,Economically inactive,45.6891649704727
Jan-Mar 2018,Non-disabled,Women,In Employment,76.4644973468503
Jan-Mar 2018,Non-disabled,Women,Unemployed,3.78250907150823
Jan-Mar 2018,Non-disabled,Women,Economically active,79.4704752836241
Jan-Mar 2018,Non-disabled,Women,Economically inactive,20.5295247163759
Apr-Jun 2018,Disabled,Women,In Employment,50.6347257864597
Apr-Jun 2018,Disabled,Women,Unemployed,6.96794754669778
Apr-Jun 2018,Disabled,Women,Economically active,54.4271833751878
Apr-Jun 2018,Disabled,Women,Economically inactive,45.5728166248122
Apr-Jun 2018,Non-disabled,Women,In Employment,76.2824951950733
Apr-Jun 2018,Non-disabled,Women,Unemployed,3.5017302713484
Apr-Jun 2018,Non-disabled,Women,Economically active,79.0506352182023
Apr-Jun 2018,Non-disabled,Women,Economically inactive,20.9493647817978
Jul-Sep 2018,Disabled,Women,In Employment,50.8045522860325
Jul-Sep 2018,Disabled,Women,Unemployed,7.42151583381133
Jul-Sep 2018,Disabled,Women,Economically active,54.8772781749513
Jul-Sep 2018,Disabled,Women,Economically inactive,45.1227218250488
Jul-Sep 2018,Non-disabled,Women,In Employment,76.6069196278147
Jul-Sep 2018,Non-disabled,Women,Unemployed,3.71165113198799
Jul-Sep 2018,Non-disabled,Women,Economically active,79.5599057709715
Jul-Sep 2018,Non-disabled,Women,Economically inactive,20.4400942290285
Oct-Dec 2018,Disabled,Women,In Employment,50.9866430659229
Oct-Dec 2018,Disabled,Women,Unemployed,7.14206637605633
Oct-Dec 2018,Disabled,Women,Economically active,54.9082249368253
Oct-Dec 2018,Disabled,Women,Economically inactive,45.0917750631747
Oct-Dec 2018,Non-disabled,Women,In Employment,77.1216086082092
Oct-Dec 2018,Non-disabled,Women,Unemployed,3.28617179646006
Oct-Dec 2018,Non-disabled,Women,Economically active,79.7420700232258
Oct-Dec 2018,Non-disabled,Women,Economically inactive,20.2579299767742
Jan-Mar 2019,Disabled,Women,In Employment,51.3168021635839
Jan-Mar 2019,Disabled,Women,Unemployed,6.79662487344113
Jan-Mar 2019,Disabled,Women,Economically active,55.058952633316
Jan-Mar 2019,Disabled,Women,Economically inactive,44.941047366684
Jan-Mar 2019,Non-disabled,Women,In Employment,77.4923602050716
Jan-Mar 2019,Non-disabled,Women,Unemployed,3.19741645613604
Jan-Mar 2019,Non-disabled,Women,Economically active,80.0519545740818
Jan-Mar 2019,Non-disabled,Women,Economically inactive,19.9480454259182
Apr-Jun 2019,Disabled,Women,In Employment,52.2739793162612
Apr-Jun 2019,Disabled,Women,Unemployed,6.07416212092683
Apr-Jun 2019,Disabled,Women,Economically active,55.6545254177689
Apr-Jun 2019,Disabled,Women,Economically inactive,44.3454745822311
Apr-Jun 2019,Non-disabled,Women,In Employment,77.5674468447985
Apr-Jun 2019,Non-disabled,Women,Unemployed,3.15971433403483
Apr-Jun 2019,Non-disabled,Women,Economically active,80.0983251044454
Apr-Jun 2019,Non-disabled,Women,Economically inactive,19.9016748955546
Jul-Sep 2019,Disabled,Women,In Employment,52.4929443112154
Jul-Sep 2019,Disabled,Women,Unemployed,5.86318667934403
Jul-Sep 2019,Disabled,Women,Economically active,55.7623977905539
Jul-Sep 2019,Disabled,Women,Economically inactive,44.2376022094461
Jul-Sep 2019,Non-disabled,Women,In Employment,77.4535796443331
Jul-Sep 2019,Non-disabled,Women,Unemployed,3.51324197863847
Jul-Sep 2019,Non-disabled,Women,Economically active,80.2737922101034
Jul-Sep 2019,Non-disabled,Women,Economically inactive,19.7262077898966
Oct-Dec 2019,Disabled,Women,In Employment,53.6264004057845
Oct-Dec 2019,Disabled,Women,Unemployed,6.10361248162187
Oct-Dec 2019,Disabled,Women,Economically active,57.1123147791904
Oct-Dec 2019,Disabled,Women,Economically inactive,42.8876852208096
Oct-Dec 2019,Non-disabled,Women,In Employment,78.0912027091798
Oct-Dec 2019,Non-disabled,Women,Unemployed,3.10534410063821
Oct-Dec 2019,Non-disabled,Women,Economically active,80.5939212894136
Oct-Dec 2019,Non-disabled,Women,Economically inactive,19.4060787105864
Jan-Mar 2020,Disabled,Women,In Employment,52.2728913358732
Jan-Mar 2020,Disabled,Women,Unemployed,6.48978903153427
Jan-Mar 2020,Disabled,Women,Economically active,55.9007308340916
Jan-Mar 2020,Disabled,Women,Economically inactive,44.0992691659084
Jan-Mar 2020,Non-disabled,Women,In Employment,78.5113406479301
Jan-Mar 2020,Non-disabled,Women,Unemployed,3.41829060162927
Jan-Mar 2020,Non-disabled,Women,Economically active,81.2900715228535
Jan-Mar 2020,Non-disabled,Women,Economically inactive,18.7099284771465
Apr-Jun 2020,Disabled,Women,In Employment,51.6136117493657
Apr-Jun 2020,Disabled,Women,Unemployed,5.74754729737429
Apr-Jun 2020,Disabled,Women,Economically active,54.7610277179851
Apr-Jun 2020,Disabled,Women,Economically inactive,45.2389722820149
Apr-Jun 2020,Non-disabled,Women,In Employment,77.798734733555
Apr-Jun 2020,Non-disabled,Women,Unemployed,3.53463900981741
Apr-Jun 2020,Non-disabled,Women,Economically active,80.6493998830032
Apr-Jun 2020,Non-disabled,Women,Economically inactive,19.3506001169968
Jul-Sep 2020,Disabled,Women,In Employment,50.9455456266297
Jul-Sep 2020,Disabled,Women,Unemployed,6.70318183125318
Jul-Sep 2020,Disabled,Women,Economically active,54.6058768418919
Jul-Sep 2020,Disabled,Women,Economically inactive,45.3941231581081
Jul-Sep 2020,Non-disabled,Women,In Employment,77.8380525642807
Jul-Sep 2020,Non-disabled,Women,Unemployed,4.31485432825667
Jul-Sep 2020,Non-disabled,Women,Economically active,81.3481047845308
Jul-Sep 2020,Non-disabled,Women,Economically inactive,18.6518952154692
Oct-Dec 2020,Disabled,Women,In Employment,52.605983077011
Oct-Dec 2020,Disabled,Women,Unemployed,6.89273532441651
Oct-Dec 2020,Disabled,Women,Economically active,56.5004065582935
Oct-Dec 2020,Disabled,Women,Economically inactive,43.4995934417065
Oct-Dec 2020,Non-disabled,Women,In Employment,77.5432609598442
Oct-Dec 2020,Non-disabled,Women,Unemployed,4.65819498230554
Oct-Dec 2020,Non-disabled,Women,Economically active,81.3318574632114
Oct-Dec 2020,Non-disabled,Women,Economically inactive,18.6681425367886
Jan-Mar 2021,Disabled,Women,In Employment,53.4604612995605
Jan-Mar 2021,Disabled,Women,Unemployed,6.29037892515859
Jan-Mar 2021,Disabled,Women,Economically active,57.0490635714599
Jan-Mar 2021,Disabled,Women,Economically inactive,42.9509364285401
Jan-Mar 2021,Non-disabled,Women,In Employment,77.8734407842694
Jan-Mar 2021,Non-disabled,Women,Unemployed,4.27006884854867
Jan-Mar 2021,Non-disabled,Women,Economically active,81.347014301168
Jan-Mar 2021,Non-disabled,Women,Economically inactive,18.6529856988321
Apr-Jun 2021,Disabled,Women,In Employment,52.39562474147
Apr-Jun 2021,Disabled,Women,Unemployed,7.37427305421817
Apr-Jun 2021,Disabled,Women,Economically active,56.5670321509483
Apr-Jun 2021,Disabled,Women,Economically inactive,43.4329678490517
Apr-Jun 2021,Non-disabled,Women,In Employment,78.1060876821414
Apr-Jun 2021,Non-disabled,Women,Unemployed,3.7612733847145
Apr-Jun 2021,Non-disabled,Women,Economically active,81.1586878059709
Apr-Jun 2021,Non-disabled,Women,Economically inactive,18.8413121940291
Jul-Sep 2021,Disabled,Women,In Employment,53.0134019039197
Jul-Sep 2021,Disabled,Women,Unemployed,6.32579578723451
Jul-Sep 2021,Disabled,Women,Economically active,56.5933837916664
Jul-Sep 2021,Disabled,Women,Economically inactive,43.4066162083336
Jul-Sep 2021,Non-disabled,Women,In Employment,78.1299638379392
Jul-Sep 2021,Non-disabled,Women,Unemployed,4.06754919364992
Jul-Sep 2021,Non-disabled,Women,Economically active,81.4426851198171
Jul-Sep 2021,Non-disabled,Women,Economically inactive,18.5573148801829
Oct-Dec 2021,Disabled,Women,In Employment,52.6103998280095
Oct-Dec 2021,Disabled,Women,Unemployed,6.63727632082288
Oct-Dec 2021,Disabled,Women,Economically active,56.3505409383674
Oct-Dec 2021,Disabled,Women,Economically inactive,43.6494590616326
Oct-Dec 2021,Non-disabled,Women,In Employment,78.6909792760038
Oct-Dec 2021,Non-disabled,Women,Unemployed,3.45990262906746
Oct-Dec 2021,Non-disabled,Women,Economically active,81.5111869772124
Oct-Dec 2021,Non-disabled,Women,Economically inactive,18.4888130227876
Jan-Mar 2022,Disabled,Women,In Employment,53.0924333322746
Jan-Mar 2022,Disabled,Women,Unemployed,5.4255973092669
Jan-Mar 2022,Disabled,Women,Economically active,56.1382697873247
Jan-Mar 2022,Disabled,Women,Economically inactive,43.8617302126753
Jan-Mar 2022,Non-disabled,Women,In Employment,78.7552598360589
Jan-Mar 2022,Non-disabled,Women,Unemployed,3.09807374745819
Jan-Mar 2022,Non-disabled,Women,Economically active,81.2731623423152
Jan-Mar 2022,Non-disabled,Women,Economically inactive,18.7268376576848
Apr-Jun 2022,Disabled,Women,In Employment,52.653748806024
Apr-Jun 2022,Disabled,Women,Unemployed,5.68698814077685
Apr-Jun 2022,Disabled,Women,Economically active,55.8287215815119
Apr-Jun 2022,Disabled,Women,Economically inactive,44.1712784184881
Apr-Jun 2022,Non-disabled,Women,In Employment,78.5400864378498
Apr-Jun 2022,Non-disabled,Women,Unemployed,3.10540892677197
Apr-Jun 2022,Non-disabled,Women,Economically active,81.057245371409
Apr-Jun 2022,Non-disabled,Women,Economically inactive,18.9427546285911
Jul-Sep 2022,Disabled,Women,In Employment,51.664998005161
Jul-Sep 2022,Disabled,Women,Unemployed,6.57137643339513
Jul-Sep 2022,Disabled,Women,Economically active,55.2988966687808
Jul-Sep 2022,Disabled,Women,Economically inactive,44.7011033312192
Jul-Sep 2022,Non-disabled,Women,In Employment,78.92675349787
Jul-Sep 2022,Non-disabled,Women,Unemployed,3.21972281846719
Jul-Sep 2022,Non-disabled,Women,Economically active,81.5525185465478
Jul-Sep 2022,Non-disabled,Women,Economically inactive,18.4474814534522
Oct-Dec 2022,Disabled,Women,In Employment,52.2436425435352
Oct-Dec 2022,Disabled,Women,Unemployed,7.04981112326972
Oct-Dec 2022,Disabled,Women,Economically active,56.2060638874228
Oct-Dec 2022,Disabled,Women,Economically inactive,43.7939361125772
Oct-Dec 2022,Non-disabled,Women,In Employment,79.4819933592221
Oct-Dec 2022,Non-disabled,Women,Unemployed,3.12437243904219
Oct-Dec 2022,Non-disabled,Women,Economically active,82.0453971348046
Oct-Dec 2022,Non-disabled,Women,Economically inactive,17.9546028651954
Jan-Mar 2023,Disabled,Women,In Employment,52.9060694110062
Jan-Mar 2023,Disabled,Women,Unemployed,5.12344634766748
Jan-Mar 2023,Disabled,Women,Economically active,55.7630598650076
Jan-Mar 2023,Disabled,Women,Economically inactive,44.2369401349924
Jan-Mar 2023,Non-disabled,Women,In Employment,79.1302819888505
Jan-Mar 2023,Non-disabled,Women,Unemployed,3.40170841121965
Jan-Mar 2023,Non-disabled,Women,Economically active,81.9168545192379
Jan-Mar 2023,Non-disabled,Women,Economically inactive,18.0831454807621
Apr-Jun 2023,Disabled,Women,In Employment,52.1554220862837
Apr-Jun 2023,Disabled,Women,Unemployed,6.53076043293038
Apr-Jun 2023,Disabled,Women,Economically active,55.7995575098898
Apr-Jun 2023,Disabled,Women,Economically inactive,44.2004424901102
Apr-Jun 2023,Non-disabled,Women,In Employment,78.9896484792763
Apr-Jun 2023,Non-disabled,Women,Unemployed,3.30707475229581
Apr-Jun 2023,Non-disabled,Women,Economically active,81.6912388128952
Apr-Jun 2023,Non-disabled,Women,Economically inactive,18.3087611871048
Jul-Sep 2023,Disabled,Women,In Employment,52.5914270188917
Jul-Sep 2023,Disabled,Women,Unemployed,6.53903282632449
Jul-Sep 2023,Disabled,Women,Economically active,56.2710066130203
Jul-Sep 2023,Disabled,Women,Economically inactive,43.7289933869797
Jul-Sep 2023,Non-disabled,Women,In Employment,79.1394774475263
Jul-Sep 2023,Non-disabled,Women,Unemployed,3.23138313295628
Jul-Sep 2023,Non-disabled,Women,Economically active,81.7821727846548
Jul-Sep 2023,Non-disabled,Women,Economically inactive,18.2178272153452
Oct-Dec 2023,Disabled,Women,In Employment,53.6966746747446
Oct-Dec 2023,Disabled,Women,Unemployed,4.86537394918171
Oct-Dec 2023,Disabled,Women,Economically active,56.4428293921724
Oct-Dec 2023,Disabled,Women,Economically inactive,43.5571706078276
Oct-Dec 2023,Non-disabled,Women,In Employment,79.2138603366902
Oct-Dec 2023,Non-disabled,Women,Unemployed,3.25564791200294
Oct-Dec 2023,Non-disabled,Women,Economically active,81.8795708762808
Oct-Dec 2023,Non-disabled,Women,Economically inactive,18.1204291237192
Jan-Mar 2024,Disabled,Women,In Employment,54.3211055152443
Jan-Mar 2024,Disabled,Women,Unemployed,6.51953849085586
Jan-Mar 2024,Disabled,Women,Economically active,58.1095820862317
Jan-Mar 2024,Disabled,Women,Economically inactive,41.8904179137683
Jan-Mar 2024,Non-disabled,Women,In Employment,78.7330029265244
Jan-Mar 2024,Non-disabled,Women,Unemployed,3.44312395488151
Jan-Mar 2024,Non-disabled,Women,Economically active,81.5405449630894
Jan-Mar 2024,Non-disabled,Women,Economically inactive,18.4594550369106
Apr-Jun 2024,Disabled,Women,In Employment,54.4119567004795
Apr-Jun 2024,Disabled,Women,Unemployed,5.61852656763342
Apr-Jun 2024,Disabled,Women,Economically active,57.6510990151801
Apr-Jun 2024,Disabled,Women,Economically inactive,42.3489009848199
Apr-Jun 2024,Non-disabled,Women,In Employment,78.6379451772495
Apr-Jun 2024,Non-disabled,Women,Unemployed,3.46956744375895
Apr-Jun 2024,Non-disabled,Women,Economically active,81.4644077466794
Apr-Jun 2024,Non-disabled,Women,Economically inactive,18.5355922533206
Jul-Sep 2024,Disabled,Women,In Employment,55.0422753770608
Jul-Sep 2024,Disabled,Women,Unemployed,6.0687458869056
Jul-Sep 2024,Disabled,Women,Economically active,58.5984674608828
Jul-Sep 2024,Disabled,Women,Economically inactive,41.4015325391172
Jul-Sep 2024,Non-disabled,Women,In Employment,78.9840460757463
Jul-Sep 2024,Non-disabled,Women,Unemployed,3.79175983657962
Jul-Sep 2024,Non-disabled,Women,Economically active,82.0969658540506
Jul-Sep 2024,Non-disabled,Women,Economically inactive,17.9030341459494
Oct-Dec 2024,Disabled,Women,In Employment,54.4248236069848
Oct-Dec 2024,Disabled,Women,Unemployed,6.05424515114501
Oct-Dec 2024,Disabled,Women,Economically active,57.9321797930587
Oct-Dec 2024,Disabled,Women,Economically inactive,42.0678202069413
Oct-Dec 2024,Non-disabled,Women,In Employment,78.7286762736727
Oct-Dec 2024,Non-disabled,Women,Unemployed,3.76889246964019
Oct-Dec 2024,Non-disabled,Women,Economically active,81.812085815218
Oct-Dec 2024,Non-disabled,Women,Economically inactive,18.187914184782
Jan-Mar 2025,Disabled,Women,In Employment,54.4379949938425
Jan-Mar 2025,Disabled,Women,Unemployed,6.18672278940818
Jan-Mar 2025,Disabled,Women,Economically active,58.0280282412907
Jan-Mar 2025,Disabled,Women,Economically inactive,41.9719717587093
Jan-Mar 2025,Non-disabled,Women,In Employment,78.9873190546576
Jan-Mar 2025,Non-disabled,Women,Unemployed,3.95128902309404
Jan-Mar 2025,Non-disabled,Women,Economically active,82.2367299376348
Jan-Mar 2025,Non-disabled,Women,Economically inactive,17.7632700623652
Apr-Jun 2025,Disabled,Women,In Employment,53.7112247000825
Apr-Jun 2025,Disabled,Women,Unemployed,7.04785464652958
Apr-Jun 2025,Disabled,Women,Economically active,57.7837386063916
Apr-Jun 2025,Disabled,Women,Economically inactive,42.2162613936084
Apr-Jun 2025,Non-disabled,Women,In Employment,79.4621192101377
Apr-Jun 2025,Non-disabled,Women,Unemployed,3.91107860836337
Apr-Jun 2025,Non-disabled,Women,Economically active,82.6964420656447
Apr-Jun 2025,Non-disabled,Women,Economically inactive,17.3035579343553
Jul-Sep 2025,Disabled,Women,In Employment,53.7660584189321
Jul-Sep 2025,Disabled,Women,Unemployed,7.38197994175717
Jul-Sep 2025,Disabled,Women,Economically active,58.0514012123356
Jul-Sep 2025,Disabled,Women,Economically inactive,41.9485987876644
Jul-Sep 2025,Non-disabled,Women,In Employment,79.6838749130563
Jul-Sep 2025,Non-disabled,Women,Unemployed,4.02561048976096
Jul-Sep 2025,Non-disabled,Women,Economically active,83.0261857561023
Jul-Sep 2025,Non-disabled,Women,Economically inactive,16.9738142438977
Oct-Dec 2025,Disabled,Women,In Employment,53.6498563493488
Oct-Dec 2025,Disabled,Women,Unemployed,7.4825218833865
Oct-Dec 2025,Disabled,Women,Economically active,57.9888875502269
Oct-Dec 2025,Disabled,Women,Economically inactive,42.0111124497731
Oct-Dec 2025,Non-disabled,Women,In Employment,79.7351769382689
